Département,Slug,Nom_reel,Code_postal,INSEE
2,landouzy-la-cour,Landouzy-la-Cour,2140,2404
2,montigny-les-conde,Montigny-lès-Condé,2330,2515
2,leuilly-sous-coucy,Leuilly-sous-Coucy,2380,2423
2,ploisy,Ploisy,2200,2607
2,serval,Serval,2160,2715
2,billy-sur-ourcq,Billy-sur-Ourcq,2210,2090
2,ambrief,Ambrief,2200,2012
2,prisces,Prisces,2140,2623
2,roupy,Roupy,2590,2658
2,roncheres-02,Ronchères,2130,2655
2,lugny-02,Lugny,2140,2444
2,chezy-en-orxois,Chézy-en-Orxois,2810,2185
2,dhuizel,Dhuizel,2220,2263
2,etampes-sur-marne,Étampes-sur-Marne,2400,2292
2,vaux-en-vermandois,Vaux-en-Vermandois,2590,2772
2,boue,Boué,2450,2103
2,fere,La Fère,2800,2304
2,saint-michel-02,Saint-Michel,2830,2684
2,castres-02,Castres,2680,2142
2,mesbrecourt-richecourt,Mesbrecourt-Richecourt,2270,2480
2,beugneux,Beugneux,2210,2082
2,clermont-les-fermes,Clermont-les-Fermes,2340,2200
2,condren,Condren,2700,2212
2,franqueville-02,Franqueville,2140,2331
2,arcy-sainte-restitue,Arcy-Sainte-Restitue,2130,2022
2,burelles,Burelles,2140,2136
2,rocourt-saint-martin,Rocourt-Saint-Martin,2210,2649
2,commenchon,Commenchon,2300,2207
2,voulpaix,Voulpaix,2140,2826
2,bucy-les-cerny,Bucy-lès-Cerny,2870,2132
2,renansart,Renansart,2240,2640
2,presles-et-boves,Presles-et-Boves,2370,2620
2,lavaqueresse,Lavaqueresse,2450,2414
2,cuffies,Cuffies,2880,2245
2,villequier-aumont,Villequier-Aumont,2300,2807
2,vendelles,Vendelles,2490,2774
2,attilly,Attilly,2490,2029
2,berlancourt-02,Berlancourt,2250,2068
2,grisolles-02,Grisolles,2210,2356
2,courcelles-sur-vesle,Courcelles-sur-Vesle,2220,2224
2,sons-et-roncheres,Sons-et-Ronchères,2270,2727
2,seringes-et-nesles,Seringes-et-Nesles,2130,2713
2,grandlup-et-fay,Grandlup-et-Fay,2350,2353
2,coincy-02,Coincy,2210,2203
2,marly-gomont,Marly-Gomont,2120,2469
2,macogny,Macogny,2470,2449
2,tartiers,Tartiers,2290,2736
2,gibercourt,Gibercourt,2440,2345
2,pontru,Pontru,2490,2614
2,trelou-sur-marne,Trélou-sur-Marne,2850,2748
2,ville-aux-bois-les-dizy,La Ville-aux-Bois-lès-Dizy,2340,2802
2,amigny-rouy,Amigny-Rouy,2700,2014
2,charmes-02,Charmes,2800,2165
2,viffort,Viffort,2540,2800
2,machecourt,Mâchecourt,2350,2448
2,nogent-l-artaud,Nogent-l'Artaud,2310,2555
2,tannieres,Tannières,2220,2735
2,saint-erme-outre-et-ramecourt,Saint-Erme-Outre-et-Ramecourt,2820,2676
2,jouaignes,Jouaignes,2220,2393
2,vaucelles-et-beffecourt,Vaucelles-et-Beffecourt,2000,2765
2,lesquielles-saint-germain,Lesquielles-Saint-Germain,2120,2422
2,aizy-jouy,Aizy-Jouy,2370,2008
2,faucoucourt,Faucoucourt,2320,2301
2,chavigny-02,Chavigny,2880,2175
2,veuilly-la-poterie,Veuilly-la-Poterie,2810,2792
2,mezy-moulins,Mézy-Moulins,2650,2484
2,gernicourt,Gernicourt,2160,2344
2,quincy-basse,Quincy-Basse,2380,2632
2,sergy-02,Sergy,2130,2712
2,toulis-et-attencourt,Toulis-et-Attencourt,2250,2745
2,puiseux-en-retz,Puiseux-en-Retz,2600,2628
2,leuze,Leuze,2500,2425
2,crezancy,Crézancy,2650,2239
2,noyales,Noyales,2120,2563
2,marigny-en-orxois,Marigny-en-Orxois,2810,2465
2,foreste,Foreste,2590,2327
2,wissignicourt,Wissignicourt,2320,2834
2,tavaux-et-pontsericourt,Tavaux-et-Pontséricourt,2250,2737
2,saponay,Saponay,2130,2699
2,ebouleau,Ébouleau,2350,2274
2,orainville,Orainville,2190,2572
2,missy-les-pierrepont,Missy-lès-Pierrepont,2350,2486
2,neuilly-saint-front,Neuilly-Saint-Front,2470,2543
2,tergnier,Tergnier,2700,2738
2,ferte-milon,La Ferté-Milon,2460,2307
2,bassoles-aulers,Bassoles-Aulers,2380,2052
2,verguier,Le Verguier,2490,2782
2,ostel,Ostel,2370,2577
2,sissy,Sissy,2240,2721
2,leury,Leury,2880,2424
2,croix-sur-ourcq,La Croix-sur-Ourcq,2210,2241
2,pernant,Pernant,2200,2598
2,etreux,Étreux,2510,2298
2,bruys,Bruys,2220,2129
2,fontenelle-02,Fontenelle,2170,2324
2,cerseuil,Cerseuil,2220,2152
2,voharies,Voharies,2140,2823
2,saint-pierre-aigle,Saint-Pierre-Aigle,2600,2687
2,saint-martin-riviere,Saint-Martin-Rivière,2110,2683
2,nanteuil-notre-dame,Nanteuil-Notre-Dame,2210,2538
2,selens,Selens,2300,2704
2,monthenault,Monthenault,2860,2508
2,saint-eugene-02,Saint-Eugène,2330,2677
2,etouvelles,Étouvelles,2000,2294
2,faverolles-02,Faverolles,2600,2302
2,lislet,Lislet,2340,2433
2,vendeuil,Vendeuil,2800,2775
2,folembray,Folembray,2670,2318
2,courbes,Courbes,2800,2222
2,chacrise,Chacrise,2200,2154
2,serches,Serches,2220,2711
2,acy,Acy,2200,2003
2,verneuil-sous-coucy,Verneuil-sous-Coucy,2380,2786
2,bazoches-sur-vesles,Bazoches-sur-Vesles,2220,2054
2,mauregny-en-haye,Mauregny-en-Haye,2820,2472
2,hartennes-et-taux,Hartennes-et-Taux,2210,2372
2,vasseny,Vasseny,2220,2763
2,merval,Merval,2160,2479
2,corcy,Corcy,2600,2216
2,bony,Bony,2420,2100
2,breny,Breny,2210,2121
2,brecy-02,Brécy,2210,2119
2,bruyeres-sur-fere,Bruyères-sur-Fère,2130,2127
2,flavy-le-martel,Flavy-le-Martel,2520,2315
2,pancy-courtecon,Pancy-Courtecon,2860,2583
2,bosmont-sur-serre,Bosmont-sur-Serre,2250,2101
2,missy-aux-bois,Missy-aux-Bois,2200,2485
2,surfontaine,Surfontaine,2240,2732
2,dagny-lambercy,Dagny-Lambercy,2140,2256
2,lanchy,Lanchy,2590,2402
2,vaudesson,Vaudesson,2320,2766
2,coeuvres-et-valsery,Cœuvres-et-Valsery,2600,2201
2,epieds-02,Épieds,2400,2280
2,villeneuve-saint-germain,Villeneuve-Saint-Germain,2200,2805
2,alaincourt-02,Alaincourt,2240,2009
2,soucy-02,Soucy,2600,2729
2,archon,Archon,2360,2021
2,pargny-filain,Pargny-Filain,2000,2589
2,germaine-02,Germaine,2590,2343
2,neuville-housset,La Neuville-Housset,2250,2547
2,belleau-02,Belleau,2400,2062
2,paars,Paars,2220,2581
2,laniscourt,Laniscourt,2000,2407
2,sermoise,Sermoise,2220,2714
2,barenton-bugny,Barenton-Bugny,2000,2046
2,quierzy,Quierzy,2300,2631
2,cerizy,Cerizy,2240,2149
2,ferte-chevresis,La Ferté-Chevresis,2270,2306
2,ramicourt,Ramicourt,2110,2635
2,bussiares,Bussiares,2810,2137
2,bernot,Bernot,2120,2070
2,lerzy,Lerzy,2260,2418
2,samoussy,Samoussy,2840,2697
2,grougis,Grougis,2110,2358
2,macquigny,Macquigny,2120,2450
2,flamengrie-02,La Flamengrie,2260,2312
2,servais,Servais,2700,2716
2,bertricourt,Bertricourt,2190,2076
2,osly-courtil,Osly-Courtil,2290,2576
2,verneuil-sur-serre,Verneuil-sur-Serre,2000,2787
2,mayot,Mayot,2800,2473
2,wassigny,Wassigny,2630,2830
2,barenton-cel,Barenton-Cel,2000,2047
2,englancourt,Englancourt,2260,2276
2,athies-sous-laon,Athies-sous-Laon,2840,2028
2,froidestrees,Froidestrées,2260,2337
2,malmaison,La Malmaison,2190,2454
2,manicamp,Manicamp,2300,2456
2,barenton-sur-serre,Barenton-sur-Serre,2270,2048
2,audigny,Audigny,2120,2035
2,ohis,Ohis,2500,2567
2,martigny-02,Martigny,2500,2470
2,barisis,Barisis,2700,2049
2,epaux-bezu,Épaux-Bézu,2400,2279
2,abbecourt-02,Abbécourt,2300,2001
2,hauteville-02,Hauteville,2120,2376
2,benay,Benay,2440,2066
2,neuville-en-beine,La Neuville-en-Beine,2300,2546
2,tupigny,Tupigny,2120,2753
2,vervins,Vervins,2140,2789
2,dorengt,Dorengt,2450,2269
2,saint-gobert,Saint-Gobert,2140,2681
2,parcy-et-tigny,Parcy-et-Tigny,2210,2585
2,saint-pierre-les-franqueville,Saint-Pierre-lès-Franqueville,2140,2688
2,mont-notre-dame,Mont-Notre-Dame,2220,2520
2,mont-saint-martin-02,Mont-Saint-Martin,2220,2523
2,chierry,Chierry,2400,2187
2,cutry-02,Cutry,2600,2254
2,chevennes,Chevennes,2250,2182
2,montigny-le-franc,Montigny-le-Franc,2250,2513
2,bourg-et-comin,Bourg-et-Comin,2160,2106
2,saint-agnan-02,Saint-Agnan,2330,2669
2,coulonges-cohan,Coulonges-Cohan,2130,2220
2,premontre,Prémontré,2320,2619
2,courtrizy-et-fussigny,Courtrizy-et-Fussigny,2820,2229
2,jumencourt,Jumencourt,2380,2395
2,clairfontaine,Clairfontaine,2260,2197
2,sequehart,Sequehart,2420,2708
2,agnicourt-et-sechelles,Agnicourt-et-Séchelles,2340,2004
2,roucy,Roucy,2160,2656
2,premont,Prémont,2110,2618
2,clastres,Clastres,2440,2199
2,charmel,Le Charmel,2850,2164
2,allemant-02,Allemant,2320,2010
2,mont-saint-pere,Mont-Saint-Père,2400,2524
2,parfondeval-02,Parfondeval,2360,2586
2,chivres-val,Chivres-Val,2880,2190
2,aubencheul-aux-bois,Aubencheul-aux-Bois,2420,2030
2,montfaucon-02,Montfaucon,2540,2505
2,autels,Autels,2360,2038
2,fontenoy-02,Fontenoy,2290,2326
2,crecy-au-mont,Crécy-au-Mont,2380,2236
2,morcourt-02,Morcourt,2100,2525
2,neuville-sur-margival,Neuville-sur-Margival,2880,2551
2,cys-la-commune,Cys-la-Commune,2220,2255
2,marizy-saint-mard,Marizy-Saint-Mard,2470,2467
2,villeret-02,Villeret,2420,2808
2,amifontaine,Amifontaine,2190,2013
2,fontaine-uterte,Fontaine-Uterte,2110,2323
2,dolignon,Dolignon,2360,2266
2,etaves-et-bocquiaux,Étaves-et-Bocquiaux,2110,2293
2,rocquigny-02,Rocquigny,2260,2650
2,mortiers-02,Mortiers,2270,2529
2,rozoy-sur-serre,Rozoy-sur-Serre,2360,2666
2,malzy,Malzy,2120,2455
2,bellenglise,Bellenglise,2420,2063
2,cerny-en-laonnois,Cerny-en-Laonnois,2860,2150
2,montloue,Montloué,2340,2519
2,sainte-genevieve-02,Sainte-Geneviève,2340,2678
2,neuve-maison,Neuve-Maison,2500,2544
2,bezu-saint-germain,Bézu-Saint-Germain,2400,2085
2,etreaupont,Étréaupont,2580,2295
2,berthenicourt,Berthenicourt,2240,2075
2,thiernu,Thiernu,2250,2742
2,laigny,Laigny,2140,2401
2,aisonville-et-bernoville,Aisonville-et-Bernoville,2110,2006
2,crouy,Crouy,2880,2243
2,hirson,Hirson,2500,2381
2,bagneux-02,Bagneux,2290,2043
2,autremencourt,Autremencourt,2250,2039
2,celle-sous-montmirail,La Celle-sous-Montmirail,2540,2147
2,conde-sur-aisne,Condé-sur-Aisne,2370,2210
2,blerancourt,Blérancourt,2300,2093
2,monthurel,Monthurel,2330,2510
2,petit-verly,Petit-Verly,2630,2784
2,soize-02,Soize,2340,2723
2,saconin-et-breuil,Saconin-et-Breuil,2200,2667
2,largny-sur-automne,Largny-sur-Automne,2600,2410
2,sommeron,Sommeron,2260,2725
2,veslud,Veslud,2840,2791
2,liesse-notre-dame,Liesse-Notre-Dame,2350,2430
2,chaudun,Chaudun,2200,2172
2,vuillery,Vuillery,2880,2829
2,omissy,Omissy,2100,2571
2,pavant,Pavant,2310,2596
2,missy-sur-aisne,Missy-sur-Aisne,2880,2487
2,cugny,Cugny,2480,2246
2,parfondru,Parfondru,2840,2587
2,coingt,Coingt,2360,2204
2,fonsomme,Fonsomme,2110,2319
2,dury-02,Dury,2480,2273
2,royaucourt-et-chailvet,Royaucourt-et-Chailvet,2000,2661
2,landricourt-02,Landricourt,2380,2406
2,sissonne,Sissonne,2150,2720
2,berlise,Berlise,2340,2069
2,ribemont,Ribemont,2240,2648
2,sains-richaumont,Sains-Richaumont,2120,2668
2,filain-02,Filain,2000,2311
2,chevregny,Chevregny,2000,2183
2,montchalons,Montchâlons,2860,2501
2,brumetz,Brumetz,2810,2125
2,taillefontaine,Taillefontaine,2600,2734
2,guny,Guny,2300,2363
2,fresnoy-le-grand,Fresnoy-le-Grand,2230,2334
2,nouvron-vingre,Nouvron-Vingré,2290,2562
2,magny-la-fosse,Magny-la-Fosse,2420,2451
2,cuisy-en-almont,Cuisy-en-Almont,2200,2253
2,montbavin,Montbavin,2000,2499
2,vorges,Vorges,2860,2824
2,montescourt-lizerolles,Montescourt-Lizerolles,2440,2504
2,pont-arcy,Pont-Arcy,2160,2612
2,grugies,Grugies,2680,2359
2,bieuxy,Bieuxy,2290,2087
2,marcy-02,Marcy,2720,2459
2,braine,Braine,2220,2110
2,orgeval-02,Orgeval,2860,2573
2,marest-dampcourt,Marest-Dampcourt,2300,2461
2,cilly,Cilly,2250,2194
2,harly,Harly,2100,2371
2,rouvroy-02,Rouvroy,2100,2659
2,romeny-sur-marne,Romeny-sur-Marne,2310,2653
2,douchy-02,Douchy,2590,2270
2,vauxtin,Vauxtin,2220,2773
2,rogecourt,Rogécourt,2800,2651
2,montigny-lengrain,Montigny-Lengrain,2290,2514
2,houry,Houry,2140,2384
2,pierrepont-02,Pierrepont,2350,2600
2,dohis,Dohis,2360,2265
2,brasles,Brasles,2400,2114
2,aubigny-en-laonnois,Aubigny-en-Laonnois,2820,2033
2,paissy,Paissy,2160,2582
2,nouvion-le-comte,Nouvion-le-Comte,2800,2560
2,monceau-le-neuf-et-faucouzy,Monceau-le-Neuf-et-Faucouzy,2270,2491
2,raillimont,Raillimont,2360,2634
2,dammard,Dammard,2470,2258
2,passy-sur-marne,Passy-sur-Marne,2850,2595
2,lempire,Lempire,2420,2417
2,cuiry-les-chaudardes,Cuiry-lès-Chaudardes,2160,2250
2,housset,Housset,2250,2385
2,billy-sur-aisne,Billy-sur-Aisne,2200,2089
2,belleu,Belleu,2200,2064
2,pontavert,Pontavert,2160,2613
2,dizy-le-gros,Dizy-le-Gros,2340,2264
2,crouttes-sur-marne,Crouttes-sur-Marne,2310,2242
2,courmelles,Courmelles,2200,2226
2,bichancourt,Bichancourt,2300,2086
2,beauvois-en-vermandois,Beauvois-en-Vermandois,2590,2060
2,priez,Priez,2470,2622
2,chassemy,Chassemy,2370,2167
2,etrepilly-02,Étrépilly,2400,2297
2,artemps,Artemps,2480,2025
2,frieres-faillouel,Frières-Faillouël,2700,2336
2,wiege-faty,Wiège-Faty,2120,2832
2,saint-nicolas-aux-bois,Saint-Nicolas-aux-Bois,2410,2685
2,gricourt,Gricourt,2100,2355
2,blesmes,Blesmes,2400,2094
2,ville-savoye,Ville-Savoye,2220,2817
2,mercin-et-vaux,Mercin-et-Vaux,2200,2477
2,chevresis-monceau,Chevresis-Monceau,2270,2184
2,beaurevoir,Beaurevoir,2110,2057
2,saint-bandry,Saint-Bandry,2290,2672
2,vregny,Vregny,2880,2828
2,vadencourt-02,Vadencourt,2120,2757
2,vierzy,Vierzy,2210,2799
2,caillouel-crepigny,Caillouël-Crépigny,2300,2139
2,nizy-le-comte,Nizy-le-Comte,2150,2553
2,vendieres,Vendières,2540,2777
2,buzancy-02,Buzancy,2200,2138
2,jeantes,Jeantes,2140,2391
2,connigis,Connigis,2330,2213
2,torcy-en-valois,Torcy-en-Valois,2810,2744
2,coucy-la-ville,Coucy-la-Ville,2380,2219
2,goudelancourt-les-pierrepont,Goudelancourt-lès-Pierrepont,2350,2350
2,passy-en-valois,Passy-en-Valois,2470,2594
2,montgru-saint-hilaire,Montgru-Saint-Hilaire,2210,2507
2,mont-d-origny,Mont-d'Origny,2390,2503
2,vassogne,Vassogne,2160,2764
2,maissemy,Maissemy,2490,2452
2,rogny,Rogny,2140,2652
2,venerolles,Vénérolles,2510,2779
2,clamecy-02,Clamecy,2880,2198
2,viel-arcy,Viel-Arcy,2160,2797
2,guyencourt,Guyencourt,2160,2364
2,mennevret,Mennevret,2630,2476
2,caulaincourt,Caulaincourt,2490,2144
2,oulchy-le-chateau,Oulchy-le-Château,2210,2580
2,guise,Guise,2120,2361
2,champs-02,Champs,2670,2159
2,sainte-preuve,Sainte-Preuve,2350,2690
2,proix,Proix,2120,2625
2,ambleny,Ambleny,2290,2011
2,ribeauville-02,Ribeauville,2110,2647
2,tugny-et-pont,Tugny-et-Pont,2640,2752
2,fresnes-02,Fresnes,2380,2333
2,bourguignon-sous-montbavin,Bourguignon-sous-Montbavin,2000,2108
2,neuvillette-02,Neuvillette,2390,2552
2,saint-thomas-02,Saint-Thomas,2820,2696
2,marfontaine,Marfontaine,2140,2463
2,besmont,Besmont,2500,2079
2,lehaucourt,Lehaucourt,2420,2374
2,brissy-hamegicourt,Brissy-Hamégicourt,2240,2124
2,plomion,Plomion,2140,2608
2,savy,Savy,2590,2702
2,puisieux-et-clanlieu,Puisieux-et-Clanlieu,2120,2629
2,ciry-salsogne,Ciry-Salsogne,2220,2195
2,crupilly,Crupilly,2120,2244
2,dommiers,Dommiers,2600,2267
2,etreillers,Étreillers,2590,2296
2,chouy,Chouy,2210,2192
2,landifay-et-bertaignemont,Landifay-et-Bertaignemont,2120,2403
2,silly-la-poterie,Silly-la-Poterie,2460,2718
2,nauroy,Nauroy,2420,2539
2,lime,Limé,2220,2432
2,aubigny-aux-kaisnes,Aubigny-aux-Kaisnes,2590,2032
2,monceau-le-waast,Monceau-le-Waast,2840,2493
2,cuiry-les-iviers,Cuiry-lès-Iviers,2360,2251
2,regny-02,Regny,2240,2636
2,villers-saint-christophe,Villers-Saint-Christophe,2590,2815
2,chaillevois,Chaillevois,2000,2155
2,vezilly,Vézilly,2130,2794
2,lappion,Lappion,2150,2409
2,fresnes-en-tardenois,Fresnes-en-Tardenois,2130,2332
2,grand-rozoy,Grand-Rozoy,2210,2665
2,conde-sur-suippe,Condé-sur-Suippe,2190,2211
2,celles-les-conde,Celles-lès-Condé,2330,2146
2,cessieres,Cessières,2320,2153
2,courboin,Courboin,2330,2223
2,verdilly,Verdilly,2400,2781
2,sorbais,Sorbais,2580,2728
2,thenailles,Thenailles,2140,2740
2,menneville-02,Menneville,2190,2475
2,bonneil,Bonneil,2400,2098
2,couvron-et-aumencourt,Couvron-et-Aumencourt,2270,2231
2,chavignon,Chavignon,2000,2174
2,gandelu,Gandelu,2810,2339
2,thuel,Le Thuel,2340,2743
2,septvaux,Septvaux,2410,2707
2,neufchatel-sur-aisne,Neufchâtel-sur-Aisne,2190,2541
2,boncourt-02,Boncourt,2350,2097
2,monampteuil,Monampteuil,2000,2490
2,villiers-saint-denis,Villiers-Saint-Denis,2310,2818
2,glennes,Glennes,2160,2348
2,jussy-02,Jussy,2480,2397
2,croix-fonsomme,Croix-Fonsomme,2110,2240
2,bertaucourt-epourdon,Bertaucourt-Epourdon,2800,2074
2,bucilly,Bucilly,2500,2130
2,saint-thibaut,Saint-Thibaut,2220,2695
2,landouzy-la-ville,Landouzy-la-Ville,2140,2405
2,goudelancourt-les-berrieux,Goudelancourt-lès-Berrieux,2820,2349
2,colligis-crandelain,Colligis-Crandelain,2860,2205
2,nesles-la-montagne,Nesles-la-Montagne,2400,2540
2,capelle-02,La Capelle,2260,2141
2,aizelles,Aizelles,2820,2007
2,vermand,Vermand,2490,2785
2,monthiers,Monthiers,2400,2509
2,saint-pierremont-02,Saint-Pierremont,2250,2689
2,celles-sur-aisne,Celles-sur-Aisne,2370,2148
2,evergnicourt,Évergnicourt,2190,2299
2,fossoy,Fossoy,2650,2328
2,muscourt,Muscourt,2160,2534
2,chaudardes,Chaudardes,2160,2171
2,remigny-02,Remigny,2440,2639
2,mons-en-laonnois,Mons-en-Laonnois,2000,2497
2,charly-sur-marne,Charly-sur-Marne,2310,2163
2,chateau-thierry,Château-Thierry,2400,2168
2,eppes,Eppes,2840,2282
2,vauxrezis,Vauxrezis,2200,2767
2,chatillon-les-sons,Châtillon-lès-Sons,2270,2169
2,vivieres,Vivières,2600,2822
2,coyolles,Coyolles,2600,2232
2,rozieres-sur-crise,Rozières-sur-Crise,2200,2663
2,thenelles,Thenelles,2390,2741
2,nogentel,Nogentel,2400,2554
2,chapelle-sur-chezy,La Chapelle-sur-Chézy,2570,2162
2,concevreux,Concevreux,2160,2208
2,grandrieux,Grandrieux,2360,2354
2,origny-en-thierache,Origny-en-Thiérache,2550,2574
2,achery,Achery,2800,2002
2,lesdins,Lesdins,2100,2420
2,liez-02,Liez,2700,2431
2,haramont,Haramont,2600,2368
2,mennessis,Mennessis,2700,2474
2,levergies,Levergies,2420,2426
2,ollezy,Ollezy,2480,2570
2,colonfay,Colonfay,2120,2206
2,vauxbuin,Vauxbuin,2200,2770
2,vallee-mulatre,La Vallée-Mulâtre,2110,2760
2,revillon,Révillon,2160,2646
2,watigny,Watigny,2830,2831
2,grand-verly,Grand-Verly,2120,2783
2,troesnes,Troësnes,2460,2749
2,nouvion-et-catillon,Nouvion-et-Catillon,2270,2559
2,villers-helon,Villers-Hélon,2600,2812
2,buironfosse,Buironfosse,2620,2135
2,courchamps-02,Courchamps,2810,2225
2,noyant-et-aconin,Noyant-et-Aconin,2200,2564
2,saint-simon-02,Saint-Simon,2640,2694
2,beautor,Beautor,2800,2059
2,presles-et-thierny,Presles-et-Thierny,2860,2621
2,monceau-les-leups,Monceau-lès-Leups,2270,2492
2,montcornet-02,Montcornet,2340,2502
2,viels-maisons,Viels-Maisons,2540,2798
2,marizy-sainte-genevieve,Marizy-Sainte-Geneviève,2470,2466
2,autreppes,Autreppes,2580,2040
2,moÿ-de-l-aisne,Moÿ-de-l'Aisne,2610,2532
2,any-martin-rieux,Any-Martin-Rieux,2500,2020
2,esqueheries,Esquéhéries,2170,2286
2,trosly-loire,Trosly-Loire,2300,2750
2,fayet-02,Fayet,2100,2303
2,harcigny,Harcigny,2140,2369
2,itancourt,Itancourt,2240,2387
2,brie-02,Brie,2870,2122
2,hinacourt,Hinacourt,2440,2380
2,latilly,Latilly,2210,2411
2,holnon,Holnon,2760,2382
2,marchais,Marchais,2350,2457
2,parpeville,Parpeville,2240,2592
2,vic-sur-aisne,Vic-sur-Aisne,2290,2795
2,vigneux-hocquet,Vigneux-Hocquet,2340,2801
2,vezaponin,Vézaponin,2290,2793
2,braye-en-thierache,Braye-en-Thiérache,2140,2116
2,retheuil,Retheuil,2600,2644
2,fesmy-le-sart,Fesmy-le-Sart,2450,2308
2,corbeny,Corbeny,2820,2215
2,fluquieres,Fluquières,2590,2317
2,pont-saint-mard,Pont-Saint-Mard,2380,2616
2,montlevon,Montlevon,2330,2518
2,epagny-02,Épagny,2290,2277
2,vincy-reuil-et-magny,Vincy-Reuil-et-Magny,2340,2819
2,montigny-sous-marle,Montigny-sous-Marle,2250,2516
2,bois-les-pargny,Bois-lès-Pargny,2270,2096
2,renneval,Renneval,2340,2641
2,travecy,Travecy,2800,2746
2,lesges,Lesges,2220,2421
2,crecy-sur-serre,Crécy-sur-Serre,2270,2237
2,selve-02,La Selve,2150,2705
2,neuville-saint-amand,Neuville-Saint-Amand,2100,2549
2,bouresches,Bouresches,2400,2105
2,beaume-02,Beaumé,2500,2055
2,nouvion-en-thierache,Le Nouvion-en-Thiérache,2170,2558
2,erlon,Erlon,2250,2283
2,viry-noureuil,Viry-Noureuil,2300,2820
2,lizy,Lizy,2320,2434
2,dravegny,Dravegny,2130,2271
2,suzy,Suzy,2320,2733
2,deuillet,Deuillet,2700,2262
2,molinchart,Molinchart,2000,2489
2,ville-aux-bois-les-pontavert,La Ville-aux-Bois-lès-Pontavert,2160,2803
2,arrancy,Arrancy,2860,2024
2,saint-christophe-a-berry,Saint-Christophe-à-Berry,2290,2673
2,gronard,Gronard,2140,2357
2,crepy-02,Crépy,2870,2238
2,bruyeres-et-montberault,Bruyères-et-Montbérault,2860,2128
2,bethancourt-en-vaux,Béthancourt-en-Vaux,2300,2081
2,vauxaillon,Vauxaillon,2320,2768
2,charteves,Chartèves,2400,2166
2,marcy-sous-marle,Marcy-sous-Marle,2250,2460
2,clacy-et-thierret,Clacy-et-Thierret,2000,2196
2,goussancourt,Goussancourt,2130,2351
2,margival,Margival,2880,2464
2,barzy-sur-marne,Barzy-sur-Marne,2850,2051
2,pinon,Pinon,2320,2602
2,brancourt-en-laonnois,Brancourt-en-Laonnois,2320,2111
2,vassens,Vassens,2290,2762
2,essigny-le-grand,Essigny-le-Grand,2690,2287
2,cheret,Chérêt,2860,2177
2,essigny-le-petit,Essigny-le-Petit,2100,2288
2,mareuil-en-dole,Mareuil-en-Dôle,2130,2462
2,saint-quentin,Saint-Quentin,2100,2691
2,vendhuile,Vendhuile,2420,2776
2,contescourt,Contescourt,2680,2214
2,monnes,Monnes,2470,2496
2,domptin,Domptin,2310,2268
2,besme,Besmé,2300,2078
2,vauxcere,Vauxcéré,2160,2771
2,molain-02,Molain,2110,2488
2,ployart-et-vaurseine,Ployart-et-Vaurseine,2860,2609
2,hautevesnes,Hautevesnes,2810,2375
2,couvrelles,Couvrelles,2220,2230
2,buire,Buire,2500,2134
2,aulnois-sous-laon,Aulnois-sous-Laon,2000,2037
2,courmont-02,Courmont,2130,2227
2,pargnan,Pargnan,2160,2588
2,martigny-courpierre,Martigny-Courpierre,2860,2471
2,saint-mard-02,Saint-Mard,2220,2682
2,coucy-le-chateau-auffrique,Coucy-le-Château-Auffrique,2380,2217
2,dallon,Dallon,2680,2257
2,armentieres-sur-ourcq,Armentières-sur-Ourcq,2210,2023
2,mezieres-sur-oise,Mézières-sur-Oise,2240,2483
2,bergues-sur-sambre,Bergues-sur-Sambre,2450,2067
2,neuville-bosmont,La Neuville-Bosmont,2250,2545
2,montreuil-aux-lions,Montreuil-aux-Lions,2310,2521
2,meurival,Meurival,2160,2482
2,septmonts,Septmonts,2200,2706
2,pleine-selve-02,Pleine-Selve,2240,2605
2,bellicourt,Bellicourt,2420,2065
2,ancienville,Ancienville,2600,2015
2,leschelle,Leschelle,2170,2419
2,fieulaine,Fieulaine,2110,2310
2,villers-agron-aiguizy,Villers-Agron-Aiguizy,2130,2809
2,fere-en-tardenois,Fère-en-Tardenois,2130,2305
2,cramaille,Cramaille,2130,2233
2,homblieres,Homblières,2720,2383
2,ognes-02,Ognes,2300,2566
2,gouy-02,Gouy,2420,2352
2,ressons-le-long,Ressons-le-Long,2290,2643
2,bucy-les-pierrepont,Bucy-lès-Pierrepont,2350,2133
2,nouvion-le-vineux,Nouvion-le-Vineux,2860,2561
2,rozoy-bellevalle,Rozoy-Bellevalle,2540,2664
2,rouvroy-sur-serre,Rouvroy-sur-Serre,2360,2660
2,versigny-02,Versigny,2800,2788
2,assis-sur-serre,Assis-sur-Serre,2270,2027
2,vaux-andigny,Vaux-Andigny,2110,2769
2,fontaine-les-vervins,Fontaine-lès-Vervins,2140,2321
2,luzoir,Luzoir,2500,2445
2,montbrehain,Montbrehain,2110,2500
2,erloy,Erloy,2260,2284
2,papleux,Papleux,2260,2584
2,seboncourt,Seboncourt,2110,2703
2,hannapes,Hannapes,2510,2366
2,monceau-sur-oise,Monceau-sur-Oise,2120,2494
2,froidmont-cohartille,Froidmont-Cohartille,2270,2338
2,resigny,Résigny,2360,2642
2,sery-les-mezieres,Séry-lès-Mézières,2240,2717
2,merlieux-et-fouquerolles,Merlieux-et-Fouquerolles,2000,2478
2,epine-aux-bois,L'Épine-aux-Bois,2540,2281
2,andelain,Andelain,2800,2016
